tconst,averageRating,numVotes,originalTitle,startYear,predictRating,residuals
tt0436445,7.1,1593,Je ne suis pas là pour être aimé,2005,6.909868607879042,0.19013139212095798
tt0436460,5.0,1071,Kiss Me Again,2006,4.789215106342788,0.21078489365721165
tt0436546,6.8,2321,Ma vie en l'air,2005,6.93600364963072,-0.13600364963072042
tt0436607,6.6,1371,The Motel,2005,6.252843877000668,0.34715612299933163
tt0436613,7.7,10099,Murderball,2005,7.606625021068592,0.09337497893140778
tt0436639,6.1,1039,Noksaek uija,2005,6.212811378752046,-0.11281137875204639
tt0436689,6.5,5043,The Puffy Chair,2005,5.912211278509664,0.5877887214903357
tt0436697,7.3,107363,The Queen,2006,7.477445724354876,-0.17744572435487616
tt0436727,6.4,1030,Rock School,2005,7.164047498173678,-0.764047498173678
tt0436889,6.5,3717,Die weiße Massai,2005,5.932126735980338,0.5678732640196618
tt0436971,8.0,9942,Why We Fight,2005,6.922144753186842,1.077855246813158
tt0437084,6.0,1297,Balu,2005,6.12621381372933,-0.12621381372933005
tt0437086,7.3,246965,Alita: Battle Angel,2019,6.742740096326508,0.5572599036734918
tt0437171,6.6,1599,East Side Story,2006,6.357329633136062,0.24267036686393784
tt0437179,5.1,26704,See No Evil,2006,5.104282561246725,-0.004282561246725436
tt0437182,5.6,1921,Family: Ties of Blood,2006,6.988898621424653,-1.3888986214246533
tt0437230,7.1,1221,Horloge biologique,2005,7.144281261363345,-0.04428126136334498
tt0437232,6.7,10380,Catch a Fire,2006,7.214370685878018,-0.5143706858780179
tt0437238,7.0,7688,Hulchul,2004,7.154122603804645,-0.1541226038046446
tt0437405,6.6,18880,Paper Man,2009,6.187641715694144,0.4123582843058555
tt0437407,7.2,9019,Parineeta,2005,5.783958771346964,1.416041228653036
tt0437447,7.3,5060,Qian li zou dan qi,2005,7.4127694604764525,-0.11276946047645264
tt0437459,5.5,1170,Rollin' with the Nines,2006,6.293735219710376,-0.793735219710376
tt0437526,6.3,3491,Une vieille maîtresse,2007,4.99843555088304,1.3015644491169596
tt0437777,6.7,13148,Something New,2006,6.204724196636074,0.49527580336392596
tt0437800,7.4,19461,Akeelah and the Bee,2006,6.8095170089961,0.5904829910039
tt0437857,6.7,22905,Behind the Mask: The Rise of Leslie Vernon,2006,5.489516688909856,1.2104833110901438
tt0437863,5.5,49674,The Benchwarmers,2006,5.440891258301277,0.059108741698723044
tt0437954,4.8,7796,Virgin Territory,2007,5.0905972459615585,-0.29059724596155867
tt0438052,4.3,2711,The Gene Generation,2007,4.205368992871255,0.0946310071287444
tt0438097,6.8,265576,Ice Age: The Meltdown,2006,7.126524958241777,-0.3265249582417775
tt0438204,5.4,2363,Mad Cowgirl,2006,5.615269844992008,-0.21526984499200807
tt0438241,6.9,1190,Milionari de weekend,2004,6.742319503312109,0.15768049668789175
tt0438315,7.3,27504,Peaceful Warrior,2006,6.9569121932518145,0.3430878067481853
tt0438488,6.5,351245,Terminator Salvation,2009,6.2179219046827,0.2820780953173001
tt0438859,7.1,11847,Goodbye Bafana,2007,6.911675146629969,0.18832485337003035
tt0438875,4.7,1344,Insan,2005,5.027822822629023,-0.32782282262902296
tt0439008,5.5,1561,These Girls,2005,5.538885410484632,-0.03888541048463168
tt0439123,7.4,3045,Azur et Asmar,2006,7.302212682548609,0.09778731745139169
tt0439289,6.1,22338,Running with Scissors,2006,6.490123329604093,-0.39012332960409335
tt0439418,7.8,2400,7/G Rainbow Colony,2004,7.095637471206599,0.7043625287934008
tt0439477,6.4,2315,Boutique,2004,5.79604538689734,0.6039546131026601
tt0439478,6.4,1012,The Boynton Beach Bereavement Club,2005,5.938131520999403,0.46186847900059735
tt0439504,2.4,1839,Brothers in Arms,2005,2.340912560358527,0.059087439641472894
tt0439533,7.2,3782,Deddo ribusu,2004,6.845943249272847,0.35405675072715326
tt0439544,5.6,5484,Dirty,2005,5.357804830186678,0.24219516981332134
tt0439547,6.8,5301,2 Filhos de Francisco: A História de Zezé di Camargo & Luciano,2005,7.014159123224624,-0.21415912322462383
tt0439581,7.0,1475,Gadkie lebedi,2006,6.592602548803663,0.40739745119633675
tt0439630,6.4,8168,Tau man ji D,2005,6.455924765001555,-0.05592476500155463
tt0439654,6.4,1579,Jopog manura 3,2006,6.157677977885771,0.24232202211422926
tt0439662,7.2,31959,Fanaa,2006,7.7027874341306,-0.5027874341305996
tt0439695,6.3,3720,Masjävlar,2004,6.006439758935807,0.2935602410641929
tt0439714,5.9,1101,Mumbai Express,2005,6.790160411473175,-0.8901604114731745
tt0439815,6.5,78699,Slither,2006,7.243690392242193,-0.7436903922421934
tt0439817,7.3,2775,Solntse,2005,7.26356078132781,0.03643921867219024
tt0439869,7.2,1386,Varsham,2004,6.64019394514234,0.5598060548576598
tt0439876,5.3,1309,What Love Is,2007,5.601475642915161,-0.30147564291516105
tt0439884,7.2,4882,Tian xia wu zei,2004,6.863783166669201,0.3362168333307993
tt0440464,6.1,1018,The Headsman,2005,6.095285671414109,0.004714328585890826
tt0440803,7.1,43058,Shutter,2004,6.728972656238869,0.37102734376113045
tt0440939,6.8,1016,Hu die,2004,5.747227764521284,1.0527722354787157
tt0440963,8.0,616706,The Bourne Ultimatum,2007,7.049963427085286,0.9500365729147138
tt0441007,6.2,4150,Gracie,2007,6.276357012764598,-0.07635701276459805
tt0441048,6.6,25291,Dhoom:2,2006,6.212217161239378,0.3877828387606215
tt0441117,3.8,1048,Balans ve Manevra,2005,5.407533648301152,-1.6075336483011524
tt0441263,5.6,1107,Fei hap Siu bak lung,2004,5.853531246226581,-0.2535312462265811
tt0441297,7.1,2496,Habana Blues,2005,7.528872831546215,-0.42887283154621514
tt0441402,5.6,1407,O Simdi Mahkum,2005,6.311483600004385,-0.7114836000043852
tt0441611,5.5,1324,Coma,2004,5.286052383722427,0.21394761627757308
tt0441641,7.6,1351,Janji Joni,2005,8.957063437156261,-1.3570634371562615
tt0441761,5.7,2863,Free Zone,2005,6.3039772679161175,-0.6039772679161173
tt0441762,6.9,4298,Ein Freund von mir,2006,6.793165981371175,0.10683401862882569
tt0441773,7.6,438837,Kung Fu Panda,2008,7.400396547729512,0.19960345227048748
tt0441774,6.4,20766,Lonely Hearts,2006,6.027387065339684,0.3726129346603164
tt0441782,6.1,6111,Restraint,2008,6.195267917528245,-0.09526791752824515
tt0441796,5.1,31572,Stay Alive,2006,5.136347120320045,-0.03634712032004561
tt0441881,6.8,11159,Danger Close: The Battle of Long Tan,2019,6.553735351958092,0.24626464804190817
tt0441909,7.6,97692,Volver,2006,7.669373429856947,-0.06937342985694706
tt0442207,6.2,2074,Enfermés dehors,2006,6.334663392581174,-0.13466339258117355
tt0442236,6.2,1067,Fuga,2006,6.770529220943276,-0.5705292209432757
tt0442268,7.8,4637,"Ima, ai ni yukimasu",2004,7.743195115224445,0.056804884775554676
tt0442286,7.7,6526,Kakushi ken oni no tsume,2004,8.116420529875555,-0.41642052987555456
tt0442781,7.2,3040,Varalaaru,2006,6.984687456614156,0.21531254338584382
tt0442933,6.2,164934,Beowulf,2007,6.497834630775756,-0.297834630775756
tt0443205,6.4,1230,Rinjin 13-gô,2005,6.6229914064163316,-0.2229914064163312
tt0443231,5.5,1115,Rofuto,2005,6.026500590134779,-0.5265005901347788
tt0443272,7.3,252224,Lincoln,2012,8.15252787443545,-0.8525278744354496
tt0443274,6.6,147628,Vantage Point,2008,6.350436657592862,0.2495633424071375
tt0443295,5.5,27724,"Yours, Mine & Ours",2005,4.194724262554593,1.305275737445407
tt0443331,4.1,1797,Milenge Milenge,2010,5.419332407754365,-1.3193324077543656
tt0443431,5.0,8937,Another Gay Movie,2006,4.928338645119924,0.07166135488007619
tt0443435,5.0,6702,Autopsy,2008,4.910193196007558,0.08980680399244179
tt0443446,6.4,2454,La bestia nel cuore,2005,6.807674566106973,-0.40767456610697295
tt0443453,7.3,391209,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,6.694043593883791,0.605956406116209
tt0443455,7.3,3494,Brand Upon the Brain! A Remembrance in 12 Chapters,2006,6.823248283738751,0.4767517162612487
tt0443456,6.5,22233,Breaking and Entering,2006,6.984084403494925,-0.48408440349492476
tt0443465,6.8,55235,Before We Go,2014,6.324979953201454,0.47502004679854615
tt0443473,6.0,51246,The Condemned,2007,6.156476922639251,-0.15647692263925084
tt0443489,6.5,71743,Dreamgirls,2006,6.040464161826241,0.45953583817375865
tt0443496,6.2,11688,Edmond,2005,6.360162702762804,-0.1601627027628041
tt0443527,5.1,8629,The Hamiltons,2006,4.905980434691293,0.19401956530870645
tt0443533,6.3,1360,The History of Love,2016,6.339249397652528,-0.03924939765252855
tt0443536,6.4,59114,Hoodwinked!,2005,5.5834663126682775,0.8165336873317228
tt0443543,7.6,362781,The Illusionist,2006,7.2161957648207835,0.38380423517921614
tt0443559,6.0,20826,Killshot,2008,6.09043924269372,-0.09043924269372017
tt0443567,4.6,3782,Left Behind III: World at War,2005,4.379800899096165,0.22019910090383465
tt0443584,4.8,6424,Melissa P.,2005,6.248527071822081,-1.448527071822081
tt0443632,6.1,49040,The Sentinel,2006,5.826636812975087,0.2733631870249127
tt0443649,5.1,128035,"10,000 BC",2008,5.608257752358544,-0.5082577523585448
tt0443680,7.5,174711,The Assassination of Jesse James by the Coward Robert Ford,2007,7.49537476012558,0.004625239874419762
tt0443693,6.2,3581,The Wild Blue Yonder,2005,6.153319796956874,0.04668020304312659
tt0443701,5.9,90169,The X Files: I Want to Believe,2008,6.29295008475877,-0.3929500847587697
tt0443706,7.7,496905,Zodiac,2007,7.95438461365581,-0.25438461365580967
tt0443708,7.3,6801,Page 3,2005,7.450043415910268,-0.15004341591026815
tt0443737,5.7,1840,Desu toransu,2005,6.193290320374765,-0.49329032037476495
tt0443771,6.5,1552,Robotech: The Shadow Chronicles,2006,6.6330712426417,-0.13307124264169978
tt0443844,6.9,2799,Les amants réguliers,2005,6.720622769062944,0.1793772309370567
tt0444112,6.7,4169,Fauteuils d'orchestre,2006,6.6525683370164455,0.04743166298355472
tt0444182,7.0,14380,Indigènes,2006,6.374423100439347,0.6255768995606532
tt0444505,5.6,5693,Torrente 3: El protector,2005,5.198204696786941,0.401795303213059
tt0444519,5.3,1216,Un ticket pour l'espace,2006,5.20572921694298,0.09427078305701997
tt0444628,6.2,4324,Fay Grim,2006,6.663343446875201,-0.4633434468752009
tt0444653,6.8,34051,Keeping Mum,2005,7.199925364301953,-0.3999253643019536
tt0444672,5.3,3779,Moving McAllister,2007,4.659274462840658,0.6407255371593417
tt0444682,5.6,42744,The Reaping,2007,5.597387021214858,0.002612978785141884
tt0444736,4.2,1191,The Naked Brothers Band: The Movie,2005,5.508414503277863,-1.308414503277863
tt0444781,5.4,4785,Deewane Huye Paagal,2005,5.853313288879038,-0.45331328887903766
tt0444840,5.2,4067,Humko Deewana Kar Gaye,2006,5.350511428764005,-0.15051142876400458
tt0444849,5.5,1369,Karam,2005,5.8691890872688095,-0.3691890872688095
tt0444874,4.8,1060,Main Aisa Hi Hoon,2005,5.414800372389211,-0.6148003723892108
tt0444913,6.0,1903,Tango Charlie,2005,4.541127472785774,1.4588725272142256
tt0445033,6.4,1305,Mass,2004,6.697548992509564,-0.29754899250956335
tt0445054,6.5,7616,Les 7 jours du talion,2010,7.1472349470330965,-0.6472349470330965
tt0445336,7.5,15105,Du levande,2007,7.24715988245459,0.2528401175454098
tt0445396,6.9,1424,Geuddae geusaramdeul,2005,6.9634857649415745,-0.0634857649415741
tt0445570,5.9,1157,Mon petit doigt m'a dit...,2005,6.01973121226495,-0.11973121226494943
tt0445620,7.4,22886,Paradise Now,2005,6.966376870342205,0.4336231296577955
tt0445691,7.3,3258,Salvador (Puig Antich),2006,6.6661827312101956,0.6338172687898043
tt0445760,6.6,5127,Tian bian yi duo yun,2005,7.101168066067573,-0.5011680660675735
tt0445800,3.9,3218,Les bronzés 3: amis pour la vie,2006,5.37110931963296,-1.4711093196329599
tt0445922,7.3,108298,Across the Universe,2007,6.792389043128022,0.5076109568719778
tt0445934,6.3,162918,Blades of Glory,2007,6.195894895190391,0.10410510480960866
tt0445935,6.1,10547,Bordertown,2007,6.232084156387734,-0.13208415638773463
tt0445939,5.7,8346,The Burrowers,2008,5.380665900570444,0.3193340994295566
tt0445946,5.6,24255,The Contract,2006,6.619431607597576,-1.0194316075975767
tt0445953,6.5,5454,Disgrace,2008,6.108230368399827,0.3917696316001731
tt0445965,5.3,5739,Feed,2005,5.402608886758925,-0.10260888675892499
tt0445990,7.1,68468,Invincible,2006,6.794123664371521,0.3058763356284784
tt0446009,6.2,4736,Neues vom Wixxer,2007,6.224786372639528,-0.024786372639527876
tt0446013,5.4,43667,Pathfinder,2007,5.781021113233176,-0.38102111323317533
tt0446029,7.5,401927,Scott Pilgrim vs. the World,2010,7.60045835867645,-0.10045835867645003
tt0446046,6.6,25346,Take the Lead,2006,6.288324285021819,0.3116757149781808
tt0446055,7.5,1051,The Trials of Darryl Hunt,2006,7.4386724404238755,0.06132755957612446
tt0446059,7.6,74440,Huo Yuan Jia,2006,6.627611455968999,0.9723885440310003
tt0446298,6.2,3380,Civic Duty,2006,5.533871802783929,0.6661281972160715
tt0446312,5.5,1367,Los 2 lados de la cama,2005,6.109537617593012,-0.6095376175930118
tt0446313,5.4,1584,Mang lung,2005,5.774744165986315,-0.3747441659863142
tt0446442,5.3,1798,Quelques jours en septembre,2006,6.143986747224181,-0.8439867472241813
tt0446460,6.0,3366,Het schnitzelparadijs,2005,6.289677152919762,-0.28967715291976237
tt0446463,6.3,3707,Si j'étais toi,2007,6.491356343417435,-0.1913563434174348
tt0446476,5.7,2669,Storm,2005,5.651254418866814,0.04874558113318628
tt0446559,6.1,1673,Harb Atalia,2005,6.73733402228529,-0.6373340222852901
tt0446676,5.4,4481,Deal,2008,5.480499810586508,-0.08049981058650779
tt0446685,6.4,1491,Drawing Restraint 9,2005,6.940037765680486,-0.540037765680486
tt0446687,6.7,10749,Driving Lessons,2006,6.4678580887448,0.23214191125520056
tt0446707,5.6,1442,Pars vite et reviens tard,2007,6.229661690237281,-0.6296616902372811
tt0446719,5.6,7121,Isolation,2005,6.116832345946852,-0.5168323459468525
tt0446747,6.7,1903,Mutual Appreciation,2005,5.934157896058906,0.7658421039410941
tt0446750,6.5,3126,Nightwatching,2007,6.317960553632184,0.1820394463678161
tt0446752,5.6,3366,Full of It,2007,5.659954197652685,-0.059954197652685615
tt0446755,7.5,90993,The Painted Veil,2006,7.028469385354764,0.4715306146452356
tt0446802,7.4,1688,"Have Dreams, Will Travel",2007,6.006593106543937,1.3934068934560635
tt0446930,6.4,2578,Bekleme Odasi,2003,6.82326338913926,-0.42326338913925987
tt0447619,4.8,2305,Le Concile de Pierre,2006,5.970088457364961,-1.1700884573649608
tt0447679,7.0,1100,Het paard van Sinterklaas,2005,6.709753573304474,0.2902464266955258
tt0447907,6.5,1623,Concursante,2007,6.235040775516349,0.2649592244836514
tt0447999,5.5,1206,Hot Tamale,2006,5.462580698910898,0.037419301089101964
tt0448011,6.2,227133,Knowing,2009,6.363972073246254,-0.16397207324625374
tt0448022,6.6,1274,A Bird of the Air,2011,5.82823783744197,0.77176216255803
tt0448075,5.9,15124,The Night Listener,2006,6.014912511849356,-0.11491251184935525
tt0448115,7.0,295158,Shazam!,2019,7.250479177006959,-0.25047917700695876
tt0448124,7.4,12524,Snow Cake,2006,6.43864634681615,0.96135365318385
tt0448134,7.2,241518,Sunshine,2007,7.871088364656201,-0.6710883646562005
tt0448157,6.4,459737,Hancock,2008,6.294195603582891,0.10580439641710893
tt0448166,6.4,2129,Two Weeks,2006,6.197456866438443,0.20254313356155773
tt0448206,6.2,6725,Bunty Aur Babli,2005,5.49513643141818,0.7048635685818203
tt0448245,5.5,1270,Quatre étoiles,2006,6.161240748199633,-0.6612407481996332
tt0448267,6.6,3152,Zozo,2005,6.170522114668513,0.4294778853314867
tt0448400,5.2,3317,Rohtenburg,2006,6.072046496211672,-0.8720464962116719
tt0448564,5.7,6157,Irresistible,2006,6.11301552414499,-0.4130155241449902
tt0448621,7.7,2266,Maraton,2005,7.433883850196441,0.26611614980355913
tt0448663,6.7,1828,Oechul,2005,6.834766723098162,-0.13476672309816173
tt0448694,6.6,150603,Puss in Boots,2011,6.084033909170903,0.5159660908290968
tt0448909,6.3,2516,Kummelin Jackpot,2006,5.444604677770794,0.8553953222292057
tt0448927,6.1,5156,Se Eu Fosse Você,2006,6.166103287647186,-0.0661032876471861
tt0448993,6.4,2527,The Art of Travel,2008,5.038548540225292,1.3614514597747087
tt0449010,5.1,124183,Eragon,2006,5.802347373924044,-0.7023473739240442
tt0449018,6.6,2526,The Final Season,2007,6.640801138820941,-0.040801138820941496
tt0449059,7.8,455061,Little Miss Sunshine,2006,7.316060467999186,0.4839395320008135
tt0449061,6.5,23014,London,2005,6.635462053492572,-0.13546205349257168
tt0449086,5.2,11127,Dominion: Prequel to the Exorcist,2005,6.019895428995093,-0.8198954289950926
tt0449088,7.1,614793,Pirates of the Caribbean: At World's End,2007,7.052932535750673,0.047067464249326285
tt0449089,5.5,58178,RV,2006,5.878991594239716,-0.3789915942397162
tt0449159,7.1,1028,15 Park Avenue,2005,7.305557554935127,-0.20555755493512695
tt0449228,5.5,2512,Dosti: Friends Forever,2005,4.461888771601025,1.038111228398975
tt0449306,4.7,3555,Lucky: No Time for Love,2005,5.621919147889213,-0.9219191478892128
tt0449467,7.4,295696,Babel,2006,7.228151255545426,0.1718487444545742
tt0449471,4.6,8635,Catacombs,2007,5.809582613425075,-1.2095826134250753
tt0449487,5.9,35892,Passengers,2008,6.043545225123989,-0.14354522512398837
tt0449573,7.8,7684,California Dreamin' (Nesfarsit),2007,6.800281467738593,0.9997185322614071
tt0449662,7.1,1124,Tu pa tam,2004,6.803045009360995,0.296954990639005
tt0449832,5.2,1003,Bana sans dile,2001,6.457051091635216,-1.2570510916352156
tt0449851,6.6,10129,La doublure,2006,7.4209724398989065,-0.8209724398989069
tt0449869,7.1,5643,Chandramukhi,2005,6.755584372223916,0.34441562777608326
tt0449951,7.5,14195,Ghajini,2005,7.204432932786801,0.2955670672131987
tt0449994,7.6,31399,Jodhaa Akbar,2008,7.296987474039489,0.30301252596051054
tt0449999,6.1,19242,Kabhi Alvida Naa Kehna,2006,5.435504533535954,0.6644954664640457
tt0450158,7.1,2948,Statskiy sovetnik,2005,7.244737711889373,-0.14473771188937334
tt0450188,7.6,84894,La Môme,2007,7.175723083535813,0.4242769164641871
tt0450232,6.6,128663,16 Blocks,2006,6.426816517634825,0.17318348236517433
tt0450259,8.0,519606,Blood Diamond,2006,6.794315563323654,1.2056844366763464
tt0450278,5.9,174286,Hostel,2005,4.810535840672012,1.0894641593279886
tt0450314,5.9,61698,Punisher: War Zone,2008,5.97588401110834,-0.07588401110833942
tt0450336,5.3,12010,Town Creek,2009,5.292172327481541,0.007827672518458506
tt0450340,6.5,29947,Unknown,2006,6.862756997135769,-0.3627569971357687
tt0450345,3.7,66102,The Wicker Man,2006,5.303255403691543,-1.6032554036915432
tt0450385,6.8,262364,1408,2007,6.618723286010767,0.18127671398923262
tt0450405,5.8,44333,Cirque du Freak: The Vampire's Assistant,2009,5.355079181022234,0.44492081897776625
tt0450426,7.4,1922,Gelibolu,2005,7.343138341478449,0.05686165852155156
tt0450440,6.6,1177,Ik omhels je met 1000 armen,2006,6.038464390942861,0.5615356090571391
tt0450450,7.5,3171,Italyanets,2005,6.3768711814415004,1.1231288185584996
tt0450470,5.8,1223,Odete,2005,6.146262277347959,-0.3462622773479591
tt0450506,5.9,1449,Suburban Mayhem,2006,6.391101705716869,-0.4911017057168685
tt0450664,6.7,2935,Je vous trouve très beau,2005,6.297680416035705,0.402319583964295
tt0450680,6.5,2974,Flandres,2006,6.505256060443996,-0.005256060443995736
tt0450843,5.7,8865,Sheitan,2006,6.2885147882738694,-0.5885147882738693
tt0450972,6.2,3260,As You Like It,2006,6.091575437505311,0.10842456249468935
tt0450996,5.8,1512,The Bodyguard,2004,5.755530666724779,0.04446933327522107
tt0451010,5.4,3223,Chakushin ari 2,2005,5.892018072879928,-0.4920180728799277
tt0451021,7.3,2594,The Comedians of Comedy,2005,6.786556312388227,0.5134436876117725
tt0451038,5.5,1098,The Derby Stallion,2005,6.411880280627042,-0.9118802806270416
tt0451069,5.1,2185,The Gospel,2005,4.939211845470833,0.1607881545291665
tt0451079,6.8,134261,Horton Hears a Who!,2008,7.063969700103161,-0.26396970010316156
tt0451094,7.6,75399,Chinjeolhan geumjassi,2005,7.219838532572857,0.3801614674271425
tt0451102,5.9,2709,The Lost,2006,5.78886527509141,0.11113472490859078
